date,categorie,sous_categorie,quantite,region
2025-07-04,Internet Fixe,FO,5,Kairouan
2025-07-04,Internet Fixe,WAFI,2,Grand Tunis
2025-07-04,Internet Fixe,Box,15,Grand Tunis
2025-07-04,Mobile,Prepaye,28,Gabes
2025-07-04,Mobile,Postpaye,12,Grand Tunis
2025-07-04,Mobile,Data,16,Sfax
2025-07-05,Internet Fixe,Rapido,1,Nabeul
2025-07-05,Internet Fixe,ADSL,0,Grand Tunis
2025-07-05,Internet Fixe,VDSL,6,Grand Tunis
2025-07-05,Internet Fixe,FO,4,Sousse
2025-07-05,Internet Fixe,WAFI,0,Grand Tunis
2025-07-05,Internet Fixe,Box,8,Grand Tunis
2025-07-05,Mobile,Prepaye,12,Grand Tunis
2025-07-05,Mobile,Postpaye,10,Sfax
2025-07-05,Mobile,Data,6,Sfax
2025-07-06,Internet Fixe,Rapido,1,Grand Tunis
2025-07-06,Internet Fixe,ADSL,3,Nabeul
2025-07-06,Internet Fixe,VDSL,3,Nabeul
2025-07-06,Internet Fixe,FO,7,Grand Tunis
2025-07-06,Internet Fixe,WAFI,4,Sfax
2025-07-06,Internet Fixe,Box,13,Gabes
2025-07-06,Mobile,Prepaye,11,Sousse
2025-07-06,Mobile,Postpaye,3,Sfax
2025-07-06,Mobile,Data,12,Sousse
2025-07-07,Internet Fixe,Rapido,5,Grand Tunis
2025-07-07,Internet Fixe,ADSL,4,Bizerte
2025-07-07,Internet Fixe,VDSL,10,Gabes
2025-07-07,Internet Fixe,FO,9,Gabes
2025-07-07,Internet Fixe,WAFI,1,Grand Tunis
2025-07-07,Internet Fixe,Box,38,Sfax
2025-07-07,Mobile,Prepaye,34,Grand Tunis
2025-07-07,Mobile,Postpaye,12,Sfax
2025-07-07,Mobile,Data,25,Sfax
2025-07-08,Internet Fixe,Rapido,3,Nabeul
2025-07-08,Internet Fixe,ADSL,4,Grand Tunis
2025-07-08,Internet Fixe,VDSL,3,Gabes
2025-07-08,Internet Fixe,FO,7,Grand Tunis
2025-07-08,Internet Fixe,WAFI,8,Grand Tunis
2025-07-08,Internet Fixe,Box,8,Gabes
2025-07-08,Mobile,Prepaye,35,Nabeul
2025-07-08,Mobile,Postpaye,8,Sfax
2025-07-08,Mobile,Data,20,Sousse
2025-07-09,Internet Fixe,Rapido,3,Grand Tunis
2025-07-09,Internet Fixe,ADSL,3,Grand Tunis
2025-07-09,Internet Fixe,VDSL,1,Sousse
2025-07-09,Internet Fixe,FO,3,Sfax
2025-07-09,Internet Fixe,WAFI,4,Nabeul
2025-07-09,Internet Fixe,Box,22,Grand Tunis
2025-07-09,Mobile,Prepaye,35,Nabeul
2025-07-09,Mobile,Postpaye,14,Bizerte
2025-07-09,Mobile,Data,20,Grand Tunis
2025-07-10,Internet Fixe,Rapido,6,Grand Tunis
2025-07-10,Internet Fixe,ADSL,1,Sfax
2025-07-10,Internet Fixe,VDSL,3,Bizerte
2025-07-10,Internet Fixe,FO,7,Nabeul
2025-07-10,Internet Fixe,WAFI,5,Nabeul
2025-07-10,Internet Fixe,Box,22,Sfax
2025-07-10,Mobile,Prepaye,29,Grand Tunis
2025-07-10,Mobile,Postpaye,8,Sousse
2025-07-10,Mobile,Data,21,Grand Tunis
2025-07-11,Internet Fixe,Rapido,6,Nabeul
2025-07-11,Internet Fixe,ADSL,4,Grand Tunis
2025-07-11,Internet Fixe,VDSL,2,Grand Tunis
2025-07-11,Internet Fixe,FO,12,Sousse
2025-07-11,Internet Fixe,WAFI,4,Sousse
2025-07-11,Internet Fixe,Box,29,Sousse
2025-07-11,Mobile,Prepaye,32,Sfax
2025-07-11,Mobile,Postpaye,11,Gabes
2025-07-11,Mobile,Data,8,Gabes
2025-07-12,Internet Fixe,Rapido,1,Gabes
2025-07-12,Internet Fixe,ADSL,1,Nabeul
2025-07-12,Internet Fixe,VDSL,2,Nabeul
2025-07-12,Internet Fixe,FO,5,Sousse
2025-07-12,Internet Fixe,WAFI,0,Sfax
2025-07-12,Internet Fixe,Box,15,Sfax
2025-07-12,Mobile,Prepaye,15,Sousse
2025-07-12,Mobile,Postpaye,8,Grand Tunis
2025-07-12,Mobile,Data,8,Grand Tunis
2025-07-13,Internet Fixe,Rapido,1,Gabes
2025-07-13,Internet Fixe,ADSL,1,Grand Tunis
2025-07-13,Internet Fixe,VDSL,7,Sousse
2025-07-13,Internet Fixe,FO,6,Nabeul
2025-07-13,Internet Fixe,WAFI,3,Grand Tunis
2025-07-13,Internet Fixe,Box,9,Gabes
2025-07-13,Mobile,Prepaye,13,Grand Tunis
2025-07-13,Mobile,Postpaye,7,Gabes
2025-07-13,Mobile,Data,6,Bizerte
2025-07-14,Internet Fixe,Rapido,6,Grand Tunis
2025-07-14,Internet Fixe,ADSL,3,Grand Tunis
2025-07-14,Internet Fixe,VDSL,9,Sfax
2025-07-14,Internet Fixe,FO,9,Sfax
2025-07-14,Internet Fixe,WAFI,3,Grand Tunis
2025-07-14,Internet Fixe,Box,23,Kairouan
2025-07-14,Mobile,Prepaye,28,Grand Tunis
2025-07-14,Mobile,Postpaye,17,Gabes
2025-07-14,Mobile,Data,16,Grand Tunis
2025-07-15,Internet Fixe,Rapido,2,Kairouan
2025-07-15,Internet Fixe,ADSL,1,Grand Tunis
2025-07-15,Internet Fixe,VDSL,7,Sfax
2025-07-15,Internet Fixe,FO,5,Sousse
2025-07-15,Internet Fixe,WAFI,2,Grand Tunis
2025-07-15,Internet Fixe,Box,23,Bizerte
2025-07-15,Mobile,Prepaye,30,Grand Tunis
2025-07-15,Mobile,Postpaye,8,Sousse
2025-07-15,Mobile,Data,21,Sousse
2025-07-16,Internet Fixe,Rapido,2,Sousse
2025-07-16,Internet Fixe,ADSL,2,Grand Tunis
2025-07-16,Internet Fixe,VDSL,11,Grand Tunis
2025-07-16,Internet Fixe,FO,7,Grand Tunis
2025-07-16,Internet Fixe,WAFI,6,Sfax
2025-07-16,Internet Fixe,Box,17,Grand Tunis
2025-07-16,Mobile,Prepaye,34,Kairouan
2025-07-16,Mobile,Postpaye,15,Sousse
2025-07-16,Mobile,Data,20,Nabeul
2025-07-17,Internet Fixe,Rapido,7,Sfax
2025-07-17,Internet Fixe,ADSL,1,Grand Tunis
2025-07-17,Internet Fixe,VDSL,7,Sousse
2025-07-17,Internet Fixe,FO,10,Grand Tunis
2025-07-17,Internet Fixe,WAFI,4,Sfax
2025-07-17,Internet Fixe,Box,25,Sfax
2025-07-17,Mobile,Prepaye,31,Sousse
2025-07-17,Mobile,Postpaye,13,Kairouan
2025-07-17,Mobile,Data,20,Grand Tunis
2025-07-18,Internet Fixe,Rapido,8,Sousse
2025-07-18,Internet Fixe,ADSL,1,Grand Tunis
2025-07-18,Internet Fixe,VDSL,6,Sfax
2025-07-18,Internet Fixe,FO,7,Nabeul
2025-07-18,Internet Fixe,WAFI,3,Grand Tunis
2025-07-18,Internet Fixe,Box,22,Sousse
2025-07-18,Mobile,Prepaye,31,Sfax
2025-07-18,Mobile,Postpaye,12,Grand Tunis
2025-07-18,Mobile,Data,17,Kairouan
2025-07-19,Internet Fixe,Rapido,2,Sfax
2025-07-19,Internet Fixe,ADSL,0,Bizerte
2025-07-19,Internet Fixe,VDSL,5,Sfax
2025-07-19,Internet Fixe,FO,5,Kairouan
2025-07-19,Internet Fixe,WAFI,1,Grand Tunis
2025-07-19,Internet Fixe,Box,7,Sfax
2025-07-19,Mobile,Prepaye,15,Bizerte
2025-07-19,Mobile,Postpaye,1,Sfax
2025-07-19,Mobile,Data,2,Sfax
2025-07-20,Internet Fixe,Rapido,2,Kairouan
2025-07-20,Internet Fixe,ADSL,0,Sousse
2025-07-20,Internet Fixe,VDSL,3,Nabeul
2025-07-20,Internet Fixe,FO,4,Nabeul
2025-07-20,Internet Fixe,WAFI,3,Bizerte
2025-07-20,Internet Fixe,Box,13,Gabes
2025-07-20,Mobile,Prepaye,12,Sousse
2025-07-20,Mobile,Postpaye,7,Grand Tunis
2025-07-20,Mobile,Data,8,Grand Tunis
2025-07-21,Internet Fixe,Rapido,7,Nabeul
2025-07-21,Internet Fixe,ADSL,4,Bizerte
2025-07-21,Internet Fixe,VDSL,6,Sfax
2025-07-21,Internet Fixe,FO,7,Grand Tunis
2025-07-21,Internet Fixe,WAFI,4,Grand Tunis
2025-07-21,Internet Fixe,Box,18,Sousse
2025-07-21,Mobile,Prepaye,48,Gabes
2025-07-21,Mobile,Postpaye,11,Grand Tunis
2025-07-21,Mobile,Data,18,Nabeul
2025-07-22,Internet Fixe,Rapido,5,Bizerte
2025-07-22,Internet Fixe,ADSL,3,Kairouan
2025-07-22,Internet Fixe,VDSL,6,Grand Tunis
2025-07-22,Internet Fixe,FO,4,Kairouan
2025-07-22,Internet Fixe,WAFI,6,Sousse
2025-07-22,Internet Fixe,Box,21,Bizerte
2025-07-22,Mobile,Prepaye,28,Grand Tunis
2025-07-22,Mobile,Postpaye,16,Sousse
2025-07-22,Mobile,Data,15,Nabeul
2025-07-23,Internet Fixe,Rapido,6,Sfax
2025-07-23,Internet Fixe,ADSL,4,Sfax
2025-07-23,Internet Fixe,VDSL,6,Sousse
2025-07-23,Internet Fixe,FO,7,Sousse
2025-07-23,Internet Fixe,WAFI,0,Grand Tunis
2025-07-23,Internet Fixe,Box,36,Sfax
2025-07-23,Mobile,Prepaye,27,Grand Tunis
2025-07-23,Mobile,Postpaye,11,Gabes
2025-07-23,Mobile,Data,20,Kairouan
2025-07-24,Internet Fixe,Rapido,4,Grand Tunis
2025-07-24,Internet Fixe,ADSL,0,Grand Tunis
2025-07-24,Internet Fixe,VDSL,8,Grand Tunis
2025-07-24,Internet Fixe,FO,15,Sousse
2025-07-24,Internet Fixe,WAFI,6,Gabes
2025-07-24,Internet Fixe,Box,21,Sousse
2025-07-24,Mobile,Prepaye,35,Grand Tunis
2025-07-24,Mobile,Postpaye,21,Grand Tunis
2025-07-24,Mobile,Data,23,Grand Tunis
2025-07-25,Internet Fixe,Rapido,0,Gabes
2025-07-25,Internet Fixe,ADSL,3,Nabeul
2025-07-25,Internet Fixe,VDSL,10,Sousse
2025-07-25,Internet Fixe,FO,10,Sfax
2025-07-25,Internet Fixe,WAFI,9,Kairouan
2025-07-25,Internet Fixe,Box,26,Sfax
2025-07-25,Mobile,Prepaye,29,Gabes
2025-07-25,Mobile,Postpaye,20,Gabes
2025-07-25,Mobile,Data,13,Sousse
2025-07-26,Internet Fixe,Rapido,1,Gabes
2025-07-26,Internet Fixe,ADSL,0,Grand Tunis
2025-07-26,Internet Fixe,VDSL,3,Nabeul
2025-07-26,Internet Fixe,FO,5,Grand Tunis
2025-07-26,Internet Fixe,WAFI,0,Sousse
2025-07-26,Internet Fixe,Box,9,Grand Tunis
2025-07-26,Mobile,Prepaye,12,Grand Tunis
2025-07-26,Mobile,Postpaye,4,Grand Tunis
2025-07-26,Mobile,Data,6,Sfax
2025-07-27,Internet Fixe,Rapido,3,Sousse
2025-07-27,Internet Fixe,ADSL,1,Sfax
2025-07-27,Internet Fixe,VDSL,1,Sfax
2025-07-27,Internet Fixe,FO,6,Kairouan
2025-07-27,Internet Fixe,WAFI,1,Kairouan
2025-07-27,Internet Fixe,Box,1,Grand Tunis
2025-07-27,Mobile,Prepaye,10,Sfax
2025-07-27,Mobile,Postpaye,12,Nabeul
2025-07-27,Mobile,Data,6,Bizerte
2025-07-28,Internet Fixe,Rapido,4,Sfax
2025-07-28,Internet Fixe,ADSL,1,Bizerte
2025-07-28,Internet Fixe,VDSL,6,Grand Tunis
2025-07-28,Internet Fixe,FO,8,Sfax
2025-07-28,Internet Fixe,WAFI,2,Nabeul
2025-07-28,Internet Fixe,Box,22,Nabeul
2025-07-28,Mobile,Prepaye,35,Gabes
2025-07-28,Mobile,Postpaye,15,Grand Tunis
2025-07-28,Mobile,Data,16,Grand Tunis
2025-07-29,Internet Fixe,Rapido,2,Grand Tunis
2025-07-29,Internet Fixe,ADSL,1,Grand Tunis
2025-07-29,Internet Fixe,VDSL,6,Grand Tunis
2025-07-29,Internet Fixe,FO,12,Sousse
2025-07-29,Internet Fixe,WAFI,4,Sousse
2025-07-29,Internet Fixe,Box,15,Nabeul
2025-07-29,Mobile,Prepaye,31,Sfax
2025-07-29,Mobile,Postpaye,21,Grand Tunis
2025-07-29,Mobile,Data,9,Nabeul
2025-07-30,Internet Fixe,Rapido,6,Grand Tunis
2025-07-30,Internet Fixe,ADSL,3,Gabes
2025-07-30,Internet Fixe,VDSL,9,Grand Tunis
2025-07-30,Internet Fixe,FO,11,Sousse
2025-07-30,Internet Fixe,WAFI,5,Gabes
2025-07-30,Internet Fixe,Box,17,Sousse
2025-07-30,Mobile,Prepaye,28,Sousse
2025-07-30,Mobile,Postpaye,6,Nabeul
2025-07-30,Mobile,Data,15,Grand Tunis
2025-07-31,Internet Fixe,Rapido,5,Nabeul
2025-07-31,Internet Fixe,ADSL,1,Gabes
2025-07-31,Internet Fixe,VDSL,9,Kairouan
2025-07-31,Internet Fixe,FO,4,Sfax
2025-07-31,Internet Fixe,WAFI,4,Sfax
2025-07-31,Internet Fixe,Box,15,Bizerte
2025-07-31,Mobile,Prepaye,28,Sousse
2025-07-31,Mobile,Postpaye,14,Grand Tunis
2025-07-31,Mobile,Data,13,Grand Tunis
2025-08-01,Internet Fixe,Rapido,6,Grand Tunis
2025-08-01,Internet Fixe,ADSL,3,Sfax
2025-08-01,Internet Fixe,VDSL,4,Grand Tunis
2025-08-01,Internet Fixe,FO,13,Grand Tunis
2025-08-01,Internet Fixe,WAFI,2,Grand Tunis
2025-08-01,Internet Fixe,Box,17,Kairouan
2025-08-01,Mobile,Prepaye,26,Grand Tunis
2025-08-01,Mobile,Postpaye,9,Grand Tunis
2025-08-01,Mobile,Data,14,Sfax
2025-08-02,Internet Fixe,Rapido,0,Grand Tunis
2025-08-02,Internet Fixe,ADSL,1,Kairouan
2025-08-02,Internet Fixe,VDSL,5,Gabes
2025-08-02,Internet Fixe,FO,5,Sfax
2025-08-02,Internet Fixe,WAFI,2,Sfax
2025-08-02,Internet Fixe,Box,9,Sfax
2025-08-02,Mobile,Prepaye,10,Grand Tunis
2025-08-02,Mobile,Postpaye,5,Grand Tunis
2025-08-02,Mobile,Data,12,Grand Tunis
2025-08-03,Internet Fixe,Rapido,3,Grand Tunis
2025-08-03,Internet Fixe,ADSL,1,Sousse
2025-08-03,Internet Fixe,VDSL,1,Grand Tunis
2025-08-03,Internet Fixe,FO,3,Grand Tunis
2025-08-03,Internet Fixe,WAFI,0,Sousse
2025-08-03,Internet Fixe,Box,12,Sfax
2025-08-03,Mobile,Prepaye,15,Grand Tunis
2025-08-03,Mobile,Postpaye,7,Grand Tunis
2025-08-03,Mobile,Data,10,Grand Tunis
2025-08-04,Internet Fixe,Rapido,2,Grand Tunis
2025-08-04,Internet Fixe,ADSL,3,Bizerte
2025-08-04,Internet Fixe,VDSL,9,Gabes
2025-08-04,Internet Fixe,FO,6,Sfax
2025-08-04,Internet Fixe,WAFI,1,Sfax
2025-08-04,Internet Fixe,Box,18,Nabeul
2025-08-04,Mobile,Prepaye,33,Nabeul
2025-08-04,Mobile,Postpaye,10,Grand Tunis
2025-08-04,Mobile,Data,12,Grand Tunis
2025-08-05,Internet Fixe,Rapido,6,Sfax
2025-08-05,Internet Fixe,ADSL,2,Sousse
2025-08-05,Internet Fixe,VDSL,5,Grand Tunis
2025-08-05,Internet Fixe,FO,7,Grand Tunis
2025-08-05,Internet Fixe,WAFI,2,Sfax
2025-08-05,Internet Fixe,Box,28,Grand Tunis
2025-08-05,Mobile,Prepaye,28,Sousse
2025-08-05,Mobile,Postpaye,10,Nabeul
2025-08-05,Mobile,Data,20,Sousse
2025-08-06,Internet Fixe,Rapido,3,Grand Tunis
2025-08-06,Internet Fixe,ADSL,3,Grand Tunis
2025-08-06,Internet Fixe,VDSL,4,Bizerte
2025-08-06,Internet Fixe,FO,13,Sousse
2025-08-06,Internet Fixe,WAFI,2,Grand Tunis
2025-08-06,Internet Fixe,Box,20,Grand Tunis
2025-08-06,Mobile,Prepaye,27,Bizerte
2025-08-06,Mobile,Postpaye,11,Bizerte
2025-08-06,Mobile,Data,14,Gabes
2025-08-07,Internet Fixe,Rapido,4,Sousse
2025-08-07,Internet Fixe,ADSL,1,Sfax
2025-08-07,Internet Fixe,VDSL,6,Sfax
2025-08-07,Internet Fixe,FO,6,Grand Tunis
2025-08-07,Internet Fixe,WAFI,2,Nabeul
2025-08-07,Internet Fixe,Box,29,Sousse
2025-08-07,Mobile,Prepaye,26,Grand Tunis
2025-08-07,Mobile,Postpaye,10,Gabes
2025-08-07,Mobile,Data,16,Sfax
2025-08-08,Internet Fixe,Rapido,3,Grand Tunis
2025-08-08,Internet Fixe,ADSL,2,Sfax
2025-08-08,Internet Fixe,VDSL,1,Gabes
2025-08-08,Internet Fixe,FO,6,Gabes
2025-08-08,Internet Fixe,WAFI,2,Sousse
2025-08-08,Internet Fixe,Box,28,Kairouan
2025-08-08,Mobile,Prepaye,31,Gabes
2025-08-08,Mobile,Postpaye,6,Bizerte
2025-08-08,Mobile,Data,16,Gabes
2025-08-09,Internet Fixe,Rapido,1,Sfax
2025-08-09,Internet Fixe,ADSL,1,Bizerte
2025-08-09,Internet Fixe,VDSL,1,Sousse
2025-08-09,Internet Fixe,FO,5,Nabeul
2025-08-09,Internet Fixe,WAFI,0,Grand Tunis
2025-08-09,Internet Fixe,Box,11,Bizerte
2025-08-09,Mobile,Prepaye,17,Kairouan
2025-08-09,Mobile,Postpaye,7,Sfax
2025-08-09,Mobile,Data,5,Kairouan
2025-08-10,Internet Fixe,Rapido,3,Sfax
2025-08-10,Internet Fixe,ADSL,1,Grand Tunis
2025-08-10,Internet Fixe,VDSL,2,Grand Tunis
2025-08-10,Internet Fixe,FO,4,Bizerte
2025-08-10,Internet Fixe,WAFI,0,Sousse
2025-08-10,Internet Fixe,Box,6,Sfax
2025-08-10,Mobile,Prepaye,10,Sousse
2025-08-10,Mobile,Postpaye,5,Sfax
2025-08-10,Mobile,Data,0,Sfax
2025-08-11,Internet Fixe,Rapido,1,Gabes
2025-08-11,Internet Fixe,ADSL,3,Nabeul
2025-08-11,Internet Fixe,VDSL,8,Bizerte
2025-08-11,Internet Fixe,FO,6,Sousse
2025-08-11,Internet Fixe,WAFI,8,Kairouan
2025-08-11,Internet Fixe,Box,23,Grand Tunis
2025-08-11,Mobile,Prepaye,25,Grand Tunis
2025-08-11,Mobile,Postpaye,16,Grand Tunis
2025-08-11,Mobile,Data,15,Sousse
2025-08-12,Internet Fixe,Rapido,4,Nabeul
2025-08-12,Internet Fixe,ADSL,2,Nabeul
2025-08-12,Internet Fixe,VDSL,2,Sfax
2025-08-12,Internet Fixe,FO,2,Grand Tunis
2025-08-12,Internet Fixe,WAFI,5,Nabeul
2025-08-12,Internet Fixe,Box,25,Kairouan
2025-08-12,Mobile,Prepaye,20,Grand Tunis
2025-08-12,Mobile,Postpaye,11,Grand Tunis
2025-08-12,Mobile,Data,12,Grand Tunis
2025-08-13,Internet Fixe,Rapido,1,Sfax
2025-08-13,Internet Fixe,ADSL,2,Grand Tunis
2025-08-13,Internet Fixe,VDSL,4,Sfax
2025-08-13,Internet Fixe,FO,12,Nabeul
2025-08-13,Internet Fixe,WAFI,5,Sfax
2025-08-13,Internet Fixe,Box,26,Sfax
2025-08-13,Mobile,Prepaye,24,Grand Tunis
2025-08-13,Mobile,Postpaye,12,Gabes
2025-08-13,Mobile,Data,12,Sfax
2025-08-14,Internet Fixe,Rapido,4,Sfax
2025-08-14,Internet Fixe,ADSL,0,Grand Tunis
2025-08-14,Internet Fixe,VDSL,5,Nabeul
2025-08-14,Internet Fixe,FO,9,Gabes
2025-08-14,Internet Fixe,WAFI,4,Grand Tunis
2025-08-14,Internet Fixe,Box,17,Grand Tunis
2025-08-14,Mobile,Prepaye,29,Grand Tunis
2025-08-14,Mobile,Postpaye,12,Sousse
2025-08-14,Mobile,Data,14,Kairouan
2025-08-15,Internet Fixe,Rapido,5,Sfax
2025-08-15,Internet Fixe,ADSL,4,Sfax
2025-08-15,Internet Fixe,VDSL,6,Bizerte
2025-08-15,Internet Fixe,FO,4,Bizerte
2025-08-15,Internet Fixe,WAFI,3,Grand Tunis
2025-08-15,Internet Fixe,Box,32,Grand Tunis
2025-08-15,Mobile,Prepaye,37,Sfax
2025-08-15,Mobile,Postpaye,10,Bizerte
2025-08-15,Mobile,Data,16,Nabeul
2025-08-16,Internet Fixe,Rapido,4,Nabeul
2025-08-16,Internet Fixe,ADSL,1,Bizerte
2025-08-16,Internet Fixe,VDSL,2,Grand Tunis
2025-08-16,Internet Fixe,FO,3,Sfax
2025-08-16,Internet Fixe,WAFI,3,Grand Tunis
2025-08-16,Internet Fixe,Box,10,Gabes
2025-08-16,Mobile,Prepaye,9,Sousse
2025-08-16,Mobile,Postpaye,2,Grand Tunis
2025-08-16,Mobile,Data,8,Grand Tunis
2025-08-17,Internet Fixe,Rapido,0,Nabeul
2025-08-17,Internet Fixe,ADSL,2,Bizerte
2025-08-17,Internet Fixe,VDSL,1,Nabeul
2025-08-17,Internet Fixe,FO,3,Grand Tunis
2025-08-17,Internet Fixe,WAFI,2,Gabes
2025-08-17,Internet Fixe,Box,11,Bizerte
2025-08-17,Mobile,Prepaye,10,Nabeul
2025-08-17,Mobile,Postpaye,5,Nabeul
2025-08-17,Mobile,Data,3,Gabes
2025-08-18,Internet Fixe,Rapido,3,Kairouan
2025-08-18,Internet Fixe,ADSL,1,Sousse
2025-08-18,Internet Fixe,VDSL,7,Sfax
2025-08-18,Internet Fixe,FO,3,Sfax
2025-08-18,Internet Fixe,WAFI,4,Bizerte
2025-08-18,Internet Fixe,Box,17,Nabeul
2025-08-18,Mobile,Prepaye,28,Grand Tunis
2025-08-18,Mobile,Postpaye,9,Grand Tunis
2025-08-18,Mobile,Data,14,Gabes
2025-08-19,Internet Fixe,Rapido,3,Gabes
2025-08-19,Internet Fixe,ADSL,2,Kairouan
2025-08-19,Internet Fixe,VDSL,7,Sfax
2025-08-19,Internet Fixe,FO,8,Bizerte
2025-08-19,Internet Fixe,WAFI,1,Bizerte
2025-08-19,Internet Fixe,Box,20,Sfax
2025-08-19,Mobile,Prepaye,33,Grand Tunis
2025-08-19,Mobile,Postpaye,11,Kairouan
2025-08-19,Mobile,Data,21,Grand Tunis
2025-08-20,Internet Fixe,Rapido,2,Sousse
2025-08-20,Internet Fixe,ADSL,2,Nabeul
2025-08-20,Internet Fixe,VDSL,3,Nabeul
2025-08-20,Internet Fixe,FO,12,Grand Tunis
2025-08-20,Internet Fixe,WAFI,5,Nabeul
2025-08-20,Internet Fixe,Box,19,Grand Tunis
2025-08-20,Mobile,Prepaye,26,Bizerte
2025-08-20,Mobile,Postpaye,7,Grand Tunis
2025-08-20,Mobile,Data,20,Nabeul
2025-08-21,Internet Fixe,Rapido,5,Bizerte
2025-08-21,Internet Fixe,ADSL,3,Grand Tunis
2025-08-21,Internet Fixe,VDSL,4,Grand Tunis
2025-08-21,Internet Fixe,FO,13,Bizerte
2025-08-21,Internet Fixe,WAFI,3,Grand Tunis
2025-08-21,Internet Fixe,Box,20,Grand Tunis
2025-08-21,Mobile,Prepaye,33,Sfax
2025-08-21,Mobile,Postpaye,10,Kairouan
2025-08-21,Mobile,Data,17,Sousse
2025-08-22,Internet Fixe,Rapido,9,Sfax
2025-08-22,Internet Fixe,ADSL,2,Kairouan
2025-08-22,Internet Fixe,VDSL,3,Sousse
2025-08-22,Internet Fixe,FO,6,Sfax
2025-08-22,Internet Fixe,WAFI,3,Sfax
2025-08-22,Internet Fixe,Box,17,Sfax
2025-08-22,Mobile,Prepaye,29,Sfax
2025-08-22,Mobile,Postpaye,9,Nabeul
2025-08-22,Mobile,Data,16,Grand Tunis
2025-08-23,Internet Fixe,Rapido,4,Nabeul
2025-08-23,Internet Fixe,ADSL,1,Grand Tunis
2025-08-23,Internet Fixe,VDSL,5,Sfax
2025-08-23,Internet Fixe,FO,2,Grand Tunis
2025-08-23,Internet Fixe,WAFI,2,Sousse
2025-08-23,Internet Fixe,Box,14,Nabeul
2025-08-23,Mobile,Prepaye,16,Sfax
2025-08-23,Mobile,Postpaye,4,Grand Tunis
2025-08-23,Mobile,Data,7,Grand Tunis
2025-08-24,Internet Fixe,Rapido,2,Bizerte
2025-08-24,Internet Fixe,ADSL,2,Grand Tunis
2025-08-24,Internet Fixe,VDSL,1,Bizerte
2025-08-24,Internet Fixe,FO,4,Sfax
2025-08-24,Internet Fixe,WAFI,1,Grand Tunis
2025-08-24,Internet Fixe,Box,9,Nabeul
2025-08-24,Mobile,Prepaye,10,Sousse
2025-08-24,Mobile,Postpaye,4,Grand Tunis
2025-08-24,Mobile,Data,6,Kairouan
2025-08-25,Internet Fixe,Rapido,3,Grand Tunis
2025-08-25,Internet Fixe,ADSL,0,Sfax
2025-08-25,Internet Fixe,VDSL,4,Sfax
2025-08-25,Internet Fixe,FO,5,Sousse
2025-08-25,Internet Fixe,WAFI,4,Bizerte
2025-08-25,Internet Fixe,Box,12,Grand Tunis
2025-08-25,Mobile,Prepaye,31,Kairouan
2025-08-25,Mobile,Postpaye,11,Nabeul
2025-08-25,Mobile,Data,16,Kairouan
2025-08-26,Internet Fixe,Rapido,4,Bizerte
2025-08-26,Internet Fixe,ADSL,1,Kairouan
2025-08-26,Internet Fixe,VDSL,10,Sousse
2025-08-26,Internet Fixe,FO,8,Sfax
2025-08-26,Internet Fixe,WAFI,0,Sfax
2025-08-26,Internet Fixe,Box,25,Nabeul
2025-08-26,Mobile,Prepaye,19,Sfax
2025-08-26,Mobile,Postpaye,6,Bizerte
2025-08-26,Mobile,Data,14,Grand Tunis
2025-08-27,Internet Fixe,Rapido,2,Bizerte
2025-08-27,Internet Fixe,ADSL,3,Grand Tunis
2025-08-27,Internet Fixe,VDSL,4,Kairouan
2025-08-27,Internet Fixe,FO,10,Grand Tunis
2025-08-27,Internet Fixe,WAFI,3,Grand Tunis
2025-08-27,Internet Fixe,Box,21,Bizerte
2025-08-27,Mobile,Prepaye,31,Bizerte
2025-08-27,Mobile,Postpaye,15,Bizerte
2025-08-27,Mobile,Data,12,Kairouan
2025-08-28,Internet Fixe,Rapido,3,Grand Tunis
2025-08-28,Internet Fixe,ADSL,2,Bizerte
2025-08-28,Internet Fixe,VDSL,7,Sfax
2025-08-28,Internet Fixe,FO,10,Sousse
2025-08-28,Internet Fixe,WAFI,4,Sfax
2025-08-28,Internet Fixe,Box,24,Grand Tunis
2025-08-28,Mobile,Prepaye,25,Sousse
2025-08-28,Mobile,Postpaye,10,Bizerte
2025-08-28,Mobile,Data,22,Grand Tunis
2025-08-29,Internet Fixe,Rapido,2,Kairouan
2025-08-29,Internet Fixe,ADSL,3,Sousse
2025-08-29,Internet Fixe,VDSL,6,Grand Tunis
2025-08-29,Internet Fixe,FO,4,Nabeul
2025-08-29,Internet Fixe,WAFI,6,Grand Tunis
2025-08-29,Internet Fixe,Box,13,Grand Tunis
2025-08-29,Mobile,Prepaye,28,Nabeul
2025-08-29,Mobile,Postpaye,10,Grand Tunis
2025-08-29,Mobile,Data,18,Grand Tunis
2025-08-30,Internet Fixe,Rapido,1,Bizerte
2025-08-30,Internet Fixe,ADSL,0,Grand Tunis
2025-08-30,Internet Fixe,VDSL,1,Bizerte
2025-08-30,Internet Fixe,FO,6,Bizerte
2025-08-30,Internet Fixe,WAFI,2,Grand Tunis
2025-08-30,Internet Fixe,Box,10,Sousse
2025-08-30,Mobile,Prepaye,12,Grand Tunis
2025-08-30,Mobile,Postpaye,5,Nabeul
2025-08-30,Mobile,Data,9,Grand Tunis
2025-08-31,Internet Fixe,Rapido,1,Kairouan
2025-08-31,Internet Fixe,ADSL,0,Grand Tunis
